s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.0965571E+000, 5.9895274E+001,-1.2885373E+001, 7.7427650E-001,-1.7076334E+000, 1.2866299E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6017570E+001, 4.6089411E+001, 3.3326288E-003, 3.3326288E-003
 4.2164788E+000, 5.9852265E+001,-1.2475042E+001, 7.7722736E-001,-1.9010644E+000, 1.2874184E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6175861E+001, 4.6266259E+001, 3.3330555E-003, 3.3330555E-003
 4.3364000E+000, 5.9961855E+001,-1.2495363E+001, 7.7588668E-001,-2.0603770E+000, 1.2882459E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6220871E+001, 4.6194884E+001, 3.3333913E-003, 3.3333913E-003
 4.4643164E+000, 5.9771833E+001,-1.2453238E+001, 7.7039671E-001,-2.2215798E+000, 1.2892194E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5966336E+001, 4.5880304E+001, 3.3336655E-003, 3.3336655E-003
 4.5962296E+000, 6.0010227E+001,-1.2711106E+001, 7.6684111E-001,-2.4050443E+000, 1.2901750E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5703185E+001, 4.5673819E+001, 3.3338871E-003, 3.3338871E-003
 4.6841722E+000, 6.0190335E+001,-1.2761504E+001, 7.6605109E-001,-2.5838845E+000, 1.2908456E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5601770E+001, 4.5623906E+001, 3.3340347E-003, 3.3340347E-003
 4.8160853E+000, 6.0230549E+001,-1.2585143E+001, 7.6676888E-001,-2.7595339E+000, 1.2913325E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5629181E+001, 4.5665554E+001, 3.3341515E-003, 3.3341515E-003
 4.9479990E+000, 6.0254615E+001,-1.2714579E+001, 7.6194453E-001,-2.9369587E+000, 1.2916113E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5487329E+001, 4.5377938E+001, 3.3342625E-003, 3.3342625E-003
 5.0799127E+000, 6.0200627E+001,-1.2715834E+001, 7.5863083E-001,-3.0784557E+000, 1.2916400E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5148214E+001, 4.5177884E+001, 3.3343478E-003, 3.3343478E-003
 5.1766491E+000, 5.9486369E+001,-1.2291838E+001, 7.5194776E-001,-3.1751062E+000, 1.2917766E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4918009E+001, 4.4784290E+001, 3.3344069E-003, 3.3344069E-003
 5.3217540E+000, 5.9584247E+001,-1.2228839E+001, 7.5329480E-001,-3.2470390E+000, 1.2919933E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4855741E+001, 4.4874583E+001, 3.3344545E-003, 3.3344545E-003
 5.4184904E+000, 5.9577864E+001,-1.2337140E+001, 7.5022731E-001,-3.3036220E+000, 1.2918527E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4799586E+001, 4.4700248E+001, 3.3344925E-003, 3.3344925E-003
 5.5635953E+000, 5.9577304E+001,-1.2475441E+001, 7.4674909E-001,-3.3597290E+000, 1.2912645E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4487358E+001, 4.4501795E+001, 3.3345219E-003, 3.3345219E-003
 5.6603317E+000, 5.9647293E+001,-1.2475172E+001, 7.4679969E-001,-3.4209041E+000, 1.2901772E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4463979E+001, 4.4510918E+001, 3.3345454E-003, 3.3345454E-003
 5.8054366E+000, 5.9743891E+001,-1.2563033E+001, 7.4582483E-001,-3.4842680E+000, 1.2897277E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4492597E+001, 4.4455312E+001, 3.3345635E-003, 3.3345635E-003
 5.9021735E+000, 5.9867634E+001,-1.2800648E+001, 7.4285387E-001,-3.5445181E+000, 1.2902548E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4317543E+001, 4.4278224E+001, 3.3345780E-003, 3.3345780E-003
 6.0472784E+000, 6.0019836E+001,-1.3067836E+001, 7.4000700E-001,-3.5996677E+000, 1.2909868E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4134781E+001, 4.4105249E+001, 3.3345891E-003, 3.3345891E-003
 6.1440148E+000, 6.0113176E+001,-1.3058529E+001, 7.4089929E-001,-3.6522116E+000, 1.2913191E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4085513E+001, 4.4156248E+001, 3.3345980E-003, 3.3345980E-003
 6.2407513E+000, 6.0142427E+001,-1.3146882E+001, 7.3929891E-001,-3.6914545E+000, 1.2914466E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4096203E+001, 4.4056305E+001, 3.3346037E-003, 3.3346037E-003
 6.3858562E+000, 6.0140223E+001,-1.3140757E+001, 7.3863414E-001,-3.7362357E+000, 1.2916740E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3993424E+001, 4.4014781E+001, 3.3346094E-003, 3.3346094E-003
 6.4825926E+000, 6.0085908E+001,-1.3081909E+001, 7.3811701E-001,-3.7759717E+000, 1.2920986E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3977424E+001, 4.3979065E+001, 3.3346139E-003, 3.3346139E-003
 6.6276975E+000, 6.0031403E+001,-1.3069757E+001, 7.3675368E-001,-3.8132255E+000, 1.2925135E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3918178E+001, 4.3898100E+001, 3.3346174E-003, 3.3346174E-003
 6.7244344E+000, 5.9966397E+001,-1.3110445E+001, 7.3437507E-001,-3.8488887E+000, 1.2927643E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3838452E+001, 4.3754366E+001, 3.3346202E-003, 3.3346202E-003
 6.8695388E+000, 5.9934653E+001,-1.3113813E+001, 7.3323857E-001,-3.8802814E+000, 1.2928383E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3657548E+001, 4.3686726E+001, 3.3346224E-003, 3.3346224E-003
 6.9662757E+000, 5.9952871E+001,-1.3126089E+001, 7.3271580E-001,-3.9160224E+000, 1.2927818E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3667838E+001, 4.3656403E+001, 3.3346241E-003, 3.3346241E-003
 7.1113806E+000, 5.9967795E+001,-1.3148706E+001, 7.3184601E-001,-3.9612759E+000, 1.2925960E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3592150E+001, 4.3602585E+001, 3.3346254E-003, 3.3346254E-003
 7.2081170E+000, 5.9970864E+001,-1.3103696E+001, 7.3180644E-001,-4.0106345E+000, 1.2922742E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3576677E+001, 4.3601263E+001, 3.3346265E-003, 3.3346265E-003
 7.3532219E+000, 5.9935973E+001,-1.3191015E+001, 7.2889987E-001,-4.0624893E+000, 1.2917258E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3468792E+001, 4.3424287E+001, 3.3346273E-003, 3.3346273E-003
 7.4499583E+000, 5.9832160E+001,-1.3255252E+001, 7.2513094E-001,-4.1161173E+000, 1.2908618E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3276228E+001, 4.3198830E+001, 3.3346279E-003, 3.3346279E-003
 7.5950632E+000, 5.9757649E+001,-1.3206944E+001, 7.2360855E-001,-4.1789253E+000, 1.2896449E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3117621E+001, 4.3108285E+001, 3.3346285E-003, 3.3346285E-003
 7.6917996E+000, 5.9759444E+001,-1.3151371E+001, 7.2346923E-001,-4.2419682E+000, 1.2889321E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3045807E+001, 4.3102463E+001, 3.3346289E-003, 3.3346289E-003
 7.8369045E+000, 5.9782076E+001,-1.3148392E+001, 7.2285900E-001,-4.2929330E+000, 1.2889101E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3049336E+001, 4.3076499E+001, 3.3346292E-003, 3.3346292E-003
 7.9336414E+000, 5.9824950E+001,-1.3289659E+001, 7.2038563E-001,-4.3348918E+000, 1.2895369E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2992652E+001, 4.2933680E+001, 3.3346294E-003, 3.3346294E-003
 8.0787458E+000, 5.9894012E+001,-1.3401593E+001, 7.1891237E-001,-4.3783607E+000, 1.2900360E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2867434E+001, 4.2845871E+001, 3.3346296E-003, 3.3346296E-003
 8.1754827E+000, 5.9930169E+001,-1.3476542E+001, 7.1728256E-001,-4.4338103E+000, 1.2904101E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2769597E+001, 4.2750003E+001, 3.3346298E-003, 3.3346298E-003
 8.3205872E+000, 5.9924387E+001,-1.3443160E+001, 7.1645868E-001,-4.5074301E+000, 1.2907088E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2693295E+001, 4.2703162E+001, 3.3346299E-003, 3.3346299E-003
 8.4173241E+000, 5.9923744E+001,-1.3501048E+001, 7.1417431E-001,-4.5820620E+000, 1.2909814E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2622878E+001, 4.2567717E+001, 3.3346300E-003, 3.3346300E-003
 8.5624285E+000, 5.9927524E+001,-1.3581486E+001, 7.1187106E-001,-4.6417373E+000, 1.2912439E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2434983E+001, 4.2429084E+001, 3.3346300E-003, 3.3346300E-003
 8.6591654E+000, 5.9934493E+001,-1.3765386E+001, 7.0805182E-001,-4.6904748E+000, 1.2914614E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2286810E+001, 4.2199599E+001, 3.3346301E-003, 3.3346301E-003
 8.8042707E+000, 5.9952329E+001,-1.3834124E+001, 7.0645812E-001,-4.7363255E+000, 1.2915885E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2082107E+001, 4.2101253E+001, 3.3346301E-003, 3.3346301E-003
 8.9010067E+000, 5.9970186E+001,-1.3718076E+001, 7.0807353E-001,-4.7794809E+000, 1.2916195E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2105898E+001, 4.2193619E+001, 3.3346302E-003, 3.3346302E-003
 9.0461121E+000, 5.9975173E+001,-1.3434874E+001, 7.1238113E-001,-4.8192583E+000, 1.2915552E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2369245E+001, 4.2446337E+001, 3.3346302E-003, 3.3346302E-003
 9.1428480E+000, 5.9942700E+001,-1.3519444E+001, 7.0970564E-001,-4.8601960E+000, 1.2914456E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2365415E+001, 4.2285680E+001, 3.3346302E-003, 3.3346302E-003
 9.2879534E+000, 5.9923679E+001,-1.3673118E+001, 7.0593612E-001,-4.9096170E+000, 1.2913202E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2095427E+001, 4.2059794E+001, 3.3346303E-003, 3.3346303E-003
 9.3846893E+000, 5.9894054E+001,-1.3645613E+001, 7.0495390E-001,-4.9624911E+000, 1.2911977E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1981966E+001, 4.2003816E+001, 3.3346303E-003, 3.3346303E-003
 9.4814262E+000, 5.9889779E+001,-1.3734540E+001, 7.0269764E-001,-5.0014529E+000, 1.2911153E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1952092E+001, 4.1869394E+001, 3.3346303E-003, 3.3346303E-003
 9.6265316E+000, 5.9914429E+001,-1.3828810E+001, 7.0062369E-001,-5.0512228E+000, 1.2910300E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1734447E+001, 4.1747931E+001, 3.3346303E-003, 3.3346303E-003
 9.7232676E+000, 5.9939449E+001,-1.3816753E+001, 7.0011627E-001,-5.1145141E+000, 1.2910057E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1743137E+001, 4.1721208E+001, 3.3346303E-003, 3.3346303E-003
 9.8683729E+000, 5.9956892E+001,-1.3804655E+001, 6.9919872E-001,-5.1929360E+000, 1.2911059E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1663980E+001, 4.1671411E+001, 3.3346303E-003, 3.3346303E-003
 9.9699459E+000, 5.9633778E+001,-1.3939750E+001, 6.8997126E-001,-5.2751714E+000, 1.2913375E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1532493E+001, 4.1121741E+001, 3.3346303E-003, 3.3346303E-003
 1.0129561E+001, 5.9725996E+001,-1.4092053E+001, 6.8779928E-001,-5.3421432E+000, 1.2916486E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0850733E+001, 4.0992516E+001, 3.3346303E-003, 3.3346303E-003
 1.0235971E+001, 5.9986364E+001,-1.4094272E+001, 6.9136463E-001,-5.3955384E+000, 1.2919856E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1104193E+001, 4.1200839E+001, 3.3346303E-003, 3.3346303E-003
 1.0342381E+001, 6.0027096E+001,-1.3958492E+001, 6.9371585E-001,-5.4386704E+000, 1.2922283E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1229783E+001, 4.1336572E+001, 3.3346303E-003, 3.3346303E-003
 1.0448792E+001, 5.9999475E+001,-1.3830885E+001, 6.9465149E-001,-5.4861510E+000, 1.2924144E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1367031E+001, 4.1390015E+001, 3.3346303E-003, 3.3346303E-003
 1.0608407E+001, 5.9976752E+001,-1.3773286E+001, 6.9423988E-001,-5.5409517E+000, 1.2925739E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1349400E+001, 4.1369680E+001, 3.3346303E-003, 3.3346303E-003
 1.0714818E+001, 6.0032950E+001,-1.3770859E+001, 6.9427978E-001,-5.5892373E+000, 1.2927074E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1352873E+001, 4.1380060E+001, 3.3346303E-003, 3.3346303E-003
 1.0821228E+001, 6.0107770E+001,-1.4027423E+001, 6.9042525E-001,-5.6292433E+000, 1.2928070E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1199153E+001, 4.1154457E+001, 3.3346303E-003, 3.3346303E-003
 1.0927638E+001, 6.0165227E+001,-1.3969048E+001, 6.9159198E-001,-5.6752177E+000, 1.2928983E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1193009E+001, 4.1225482E+001, 3.3346303E-003, 3.3346303E-003
 1.1087254E+001, 6.0248897E+001,-1.4146005E+001, 6.8893175E-001,-5.7412602E+000, 1.2929589E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1091073E+001, 4.1063492E+001, 3.3346303E-003, 3.3346303E-003
 1.1193664E+001, 6.0253692E+001,-1.4063851E+001, 6.8940035E-001,-5.8112867E+000, 1.2929430E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1028737E+001, 4.1080884E+001, 3.3346303E-003, 3.3346303E-003
 1.1300074E+001, 6.0226766E+001,-1.3929544E+001, 6.9037248E-001,-5.8681640E+000, 1.2928736E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1079444E+001, 4.1132359E+001, 3.3346303E-003, 3.3346303E-003
 1.1406484E+001, 6.0194389E+001,-1.3896719E+001, 6.8949215E-001,-5.9254340E+000, 1.2927824E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1088645E+001, 4.1074655E+001, 3.3346303E-003, 3.3346303E-003
 1.1566099E+001, 6.0152357E+001,-1.3770178E+001, 6.8981259E-001,-5.9940187E+000, 1.2926657E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1055005E+001, 4.1090900E+001, 3.3346303E-003, 3.3346303E-003
 1.1672509E+001, 6.0109948E+001,-1.3699504E+001, 6.8920520E-001,-6.0574316E+000, 1.2925966E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1020321E+001, 4.1055144E+001, 3.3346303E-003, 3.3346303E-003
 1.1778920E+001, 6.0063912E+001,-1.3602683E+001, 6.8914122E-001,-6.1097649E+000, 1.2926216E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1066109E+001, 4.1053532E+001, 3.3346303E-003, 3.3346303E-003
 1.1885330E+001, 6.0017481E+001,-1.3531040E+001, 6.8860084E-001,-6.1650930E+000, 1.2927412E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0990021E+001, 4.1022876E+001, 3.3346303E-003, 3.3346303E-003
 1.2044946E+001, 5.9941779E+001,-1.3533114E+001, 6.8610604E-001,-6.2332082E+000, 1.2929176E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0928544E+001, 4.0874492E+001, 3.3346303E-003, 3.3346303E-003
 1.2151356E+001, 5.9855664E+001,-1.3517696E+001, 6.8368402E-001,-6.3019279E+000, 1.2929951E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0699718E+001, 4.0732655E+001, 3.3346303E-003, 3.3346303E-003
 1.2257766E+001, 5.9805784E+001,-1.3399857E+001, 6.8374105E-001,-6.3619232E+000, 1.2929789E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0699426E+001, 4.0740675E+001, 3.3346303E-003, 3.3346303E-003
 1.2364176E+001, 5.9790224E+001,-1.3433649E+001, 6.8172516E-001,-6.4242638E+000, 1.2929368E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0665460E+001, 4.0626966E+001, 3.3346303E-003, 3.3346303E-003
 1.2523791E+001, 5.9839365E+001,-1.3451648E+001, 6.8087769E-001,-6.4999453E+000, 1.2929091E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0593084E+001, 4.0581579E+001, 3.3346303E-003, 3.3346303E-003
 1.2630201E+001, 5.9941687E+001,-1.3568089E+001, 6.7944675E-001,-6.5671625E+000, 1.2929229E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0485204E+001, 4.0498812E+001, 3.3346303E-003, 3.3346303E-003
 1.2736611E+001, 6.0058759E+001,-1.3820580E+001, 6.7635071E-001,-6.6126486E+000, 1.2929610E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0356656E+001, 4.0314811E+001, 3.3346303E-003, 3.3346303E-003
 1.2843022E+001, 6.0170693E+001,-1.3832612E+001, 6.7722259E-001,-6.6577910E+000, 1.2929995E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0351114E+001, 4.0370442E+001, 3.3346303E-003, 3.3346303E-003
 1.3002638E+001, 6.0246435E+001,-1.4019131E+001, 6.7420957E-001,-6.7285070E+000, 1.2929771E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0217854E+001, 4.0185937E+001, 3.3346303E-003, 3.3346303E-003
 1.3109048E+001, 6.0250469E+001,-1.3990434E+001, 6.7350625E-001,-6.8091739E+000, 1.2928210E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0118366E+001, 4.0137295E+001, 3.3346303E-003, 3.3346303E-003
 1.3215458E+001, 6.0229692E+001,-1.3904079E+001, 6.7362369E-001,-6.8715028E+000, 1.2925428E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0127343E+001, 4.0140659E+001, 3.3346303E-003, 3.3346303E-003
 1.3321868E+001, 6.0218193E+001,-1.3897239E+001, 6.7261833E-001,-6.9289471E+000, 1.2921217E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0078099E+001, 4.0077546E+001, 3.3346303E-003, 3.3346303E-003
 1.3481483E+001, 6.0223211E+001,-1.3971692E+001, 6.7016344E-001,-7.0018615E+000, 1.2913861E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9955601E+001, 3.9932735E+001, 3.3346303E-003, 3.3346303E-003
 1.3587893E+001, 6.0224585E+001,-1.4004433E+001, 6.6818849E-001,-7.0813545E+000, 1.2904839E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9853216E+001, 3.9819891E+001, 3.3346303E-003, 3.3346303E-003
 1.3694304E+001, 6.0219041E+001,-1.4042425E+001, 6.6634316E-001,-7.1456710E+000, 1.2896756E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9734233E+001, 3.9710185E+001, 3.3346303E-003, 3.3346303E-003
 1.3800714E+001, 6.0225430E+001,-1.4091855E+001, 6.6459720E-001,-7.2070681E+000, 1.2888053E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9602558E+001, 3.9603992E+001, 3.3346303E-003, 3.3346303E-003
 1.3960329E+001, 6.0183183E+001,-1.4109588E+001, 6.6249651E-001,-7.2745130E+000, 1.2876751E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9520626E+001, 3.9474455E+001, 3.3346303E-003, 3.3346303E-003
 1.4066740E+001, 6.0099030E+001,-1.3908706E+001, 6.6345063E-001,-7.3366350E+000, 1.2867200E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9428101E+001, 3.9530007E+001, 3.3346303E-003, 3.3346303E-003
 1.4173150E+001, 6.0030692E+001,-1.3823562E+001, 6.6276478E-001,-7.3915997E+000, 1.2863478E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9478358E+001, 3.9491159E+001, 3.3346303E-003, 3.3346303E-003
 1.4332766E+001, 5.9965116E+001,-1.3865628E+001, 6.5968607E-001,-7.4606768E+000, 1.2860207E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9415251E+001, 3.9311357E+001, 3.3346303E-003, 3.3346303E-003
